Clock Time,Time (s),Temperature (C),Step,Pressure (bar),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,Baseline Corrected 29
2024-8-23 12:32:22,133.902,162.4,2.0,1.42e-10,,3.3765373493975905e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.3321427710843371e-06,1.5095649515354652e-09,,,,,,,,,,,,,,,,,,,,,,6.530189890724134e-10
2024-8-23 12:32:22,134.327,162.8,2.0,1.44e-10,,3.559024096385542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.342103012048193e-06,1.4443954388984513e-09,,,,,,,,,,,,,,,,,,,,,,5.847644210928934e-10
2024-8-23 12:32:22,134.699,164.3,2.0,1.4500000000000002e-10,,3.275749397590362e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.40345e-06,1.423221645982426e-09,,,,,,,,,,,,,,,,,,,,,,5.520216706424699e-10
2024-8-23 12:32:23,135.099,164.4,2.0,1.47e-10,,3.604686746987952e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.364797590361446e-06,1.4443954388984513e-09,,,,,,,,,,,,,,,,,,,,,,5.724241997228685e-10
2024-8-23 12:32:23,135.498,166.1,2.0,1.48e-10,,3.4473307228915664e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.3321427710843371e-06,1.4443954388984513e-09,,,,,,,,,,,,,,,,,,,,,,5.593127145172173e-10
2024-8-23 12:32:24,135.898,166.1,2.0,1.5e-10,,3.604686746987952e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.4165493975903617e-06,1.4443954388984513e-09,,,,,,,,,,,,,,,,,,,,,,5.593127145172173e-10
2024-8-23 12:32:24,136.298,166.2,2.0,1.52e-10,,3.4253981927710847e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.334625903614458e-06,1.4417361174019387e-09,,,,,,,,,,,,,,,,,,,,,,5.558821291850781e-10
2024-8-23 12:32:24,136.697,168.0,2.0,1.54e-10,,3.4036048192771087e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.395644578313253e-06,1.5095649515354652e-09,,,,,,,,,,,,,,,,,,,,,,6.098282142773268e-10
2024-8-23 12:32:25,137.097,168.1,2.0,1.56e-10,,3.5817861445783133e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.4271301204819275e-06,1.5206563094483194e-09,,,,,,,,,,,,,,,,,,,,,,6.201483083545544e-10
2024-8-23 12:32:25,137.497,169.7,2.0,1.57e-10,,3.5817861445783133e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.4701253012048194e-06,1.5067827701784582e-09,,,,,,,,,,,,,,,,,,,,,,5.939345477146683e-10
2024-8-23 12:32:26,137.897,170.2,2.0,1.59e-10,,3.5420644578313256e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.459271686746988e-06,1.5206563094483194e-09,,,,,,,,,,,,,,,,,,,,,,6.039517678063968e-10
2024-8-23 12:32:26,138.296,170.2,2.0,1.6000000000000002e-10,,3.627725903614458e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.4165493975903617e-06,1.487567374762207e-09,,,,,,,,,,,,,,,,,,,,,,5.708628331202843e-10
2024-8-23 12:32:26,138.696,171.9,2.0,1.62e-10,,3.5817861445783133e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.3852831325301206e-06,1.4417361174019387e-09,,,,,,,,,,,,,,,,,,,,,,5.119200905543647e-10
2024-8-23 12:32:27,139.096,172.0,2.0,1.63e-10,,3.6976289156626503e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.459271686746988e-06,1.465844392608026e-09,,,,,,,,,,,,,,,,,,,,,,5.352571019248255e-10
2024-8-23 12:32:27,139.546,173.7,2.0,1.65e-10,,3.6976289156626503e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.489313855421687e-06,1.5206563094483194e-09,,,,,,,,,,,,,,,,,,,,,,5.769575335594678e-10
2024-8-23 12:32:28,139.945,173.8,2.0,1.66e-10,,3.6976289156626503e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.408675903614458e-06,1.5095649515354652e-09,,,,,,,,,,,,,,,,,,,,,,5.650949118109868e-10
2024-8-23 12:32:28,140.346,175.4,2.0,1.6700000000000002e-10,,3.5817861445783133e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.4674048192771085e-06,1.4443954388984513e-09,,,,,,,,,,,,,,,,,,,,,,4.87585177803948e-10
2024-8-23 12:32:28,140.745,175.5,2.0,1.68e-10,,3.5760614457831325e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.4810710843373495e-06,1.5206563094483194e-09,,,,,,,,,,,,,,,,,,,,,,5.630747845181897e-10
2024-8-23 12:32:29,141.145,175.5,2.0,1.69e-10,,3.84125843373494e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.4484915662650604e-06,1.476661722076275e-09,,,,,,,,,,,,,,,,,,,,,,5.190801971461453e-10
2024-8-23 12:32:29,141.545,177.4,2.0,1.71e-10,,3.890242168674699e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.5143078313253013e-06,1.4985217184527586e-09,,,,,,,,,,,,,,,,,,,,,,5.262861806457245e-10
2024-8-23 12:32:30,141.945,177.5,2.0,1.72e-10,,3.768820481927711e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.4377644578313253e-06,1.5095649515354652e-09,,,,,,,,,,,,,,,,,,,,,,5.365581498928045e-10
2024-8-23 12:32:30,142.345,179.4,2.0,1.73e-10,,3.72122108433735e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.4701253012048194e-06,1.5095649515354652e-09,,,,,,,,,,,,,,,,,,,,,,5.219041370159001e-10
2024-8-23 12:32:30,142.743,179.5,2.0,1.74e-10,,3.84125843373494e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.617978313253012e-06,1.5430654950629586e-09,,,,,,,,,,,,,,,,,,,,,,5.546334167077669e-10
2024-8-23 12:32:31,143.143,181.2,2.0,1.7500000000000002e-10,,3.816974096385542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.582771686746988e-06,1.5886861355195218e-09,,,,,,,,,,,,,,,,,,,,,,5.871425719586789e-10
2024-8-23 12:32:31,143.543,181.2,2.0,1.76e-10,,3.792828313253012e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.5711680722891566e-06,1.531816740646798e-09,,,,,,,,,,,,,,,,,,,,,,5.30273177085955e-10
2024-8-23 12:32:32,143.943,181.6,2.0,1.77e-10,,3.865680722891567e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.5143078313253013e-06,1.5543629404837394e-09,,,,,,,,,,,,,,,,,,,,,,5.497343215803903e-10
2024-8-23 12:32:32,144.343,183.4,2.0,1.78e-10,,3.792828313253012e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.5143078313253013e-06,1.4957769046109248e-09,,,,,,,,,,,,,,,,,,,,,,4.772655366662977e-10
2024-8-23 12:32:32,144.742,183.5,2.0,1.79e-10,,3.84125843373494e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.606177108433735e-06,1.5543629404837394e-09,,,,,,,,,,,,,,,,,,,,,,5.350803087034857e-10
2024-8-23 12:32:33,145.192,185.0,2.0,1.79e-10,,3.865680722891567e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.594427108433735e-06,1.623647975360087e-09,,,,,,,,,,,,,,,,,,,,,,5.927963860454351e-10
2024-8-23 12:32:33,145.592,185.1,2.0,1.79e-10,,3.768820481927711e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.617978313253012e-06,1.6119179726424496e-09,,,,,,,,,,,,,,,,,,,,,,5.802951194921712e-10
2024-8-23 12:32:34,145.992,185.1,2.0,1.8e-10,,3.84125843373494e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.5596584337349395e-06,1.5430654950629586e-09,,,,,,,,,,,,,,,,,,,,,,5.114426419126802e-10
2024-8-23 12:32:34,146.392,186.9,2.0,1.81e-10,,3.792828313253012e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.594427108433735e-06,1.5743183259353203e-09,,,,,,,,,,,,,,,,,,,,,,5.288127237437639e-10
2024-8-23 12:32:34,146.791,187.0,2.0,1.81e-10,,3.84125843373494e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.6313530120481928e-06,1.5657492752966756e-09,,,,,,,,,,,,,,,,,,,,,,5.194724092694927e-10
2024-8-23 12:32:35,147.191,188.8,2.0,1.82e-10,,3.820013855421687e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.5482006024096386e-06,1.531816740646798e-09,,,,,,,,,,,,,,,,,,,,,,4.716571255783371e-10
2024-8-23 12:32:35,147.591,188.9,2.0,1.83e-10,,3.865680722891567e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.662927108433735e-06,1.623647975360087e-09,,,,,,,,,,,,,,,,,,,,,,5.627170964559997e-10
2024-8-23 12:32:36,147.99,190.6,2.0,1.83e-10,,3.810901807228916e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.606177108433735e-06,1.5657492752966756e-09,,,,,,,,,,,,,,,,,,,,,,4.91706911186937e-10
2024-8-23 12:32:36,148.39,190.6,2.0,1.84e-10,,4.015075301204819e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.536836746987952e-06,1.5095649515354652e-09,,,,,,,,,,,,,,,,,,,,,,4.355225874257266e-10
2024-8-23 12:32:36,148.79,191.0,2.0,1.84e-10,,3.816974096385542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.606177108433735e-06,1.5206563094483194e-09,,,,,,,,,,,,,,,,,,,,,,4.4352888999607444e-10
2024-8-23 12:32:37,149.19,192.6,2.0,1.85e-10,,3.890242168674699e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.5596584337349395e-06,1.5543629404837394e-09,,,,,,,,,,,,,,,,,,,,,,4.648952996614698e-10
2024-8-23 12:32:37,149.59,193.0,2.0,1.85e-10,,3.908730120481928e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.5711680722891566e-06,1.5206563094483194e-09,,,,,,,,,,,,,,,,,,,,,,4.2810361328354364e-10
2024-8-23 12:32:38,149.989,194.5,2.0,1.85e-10,,3.890242168674699e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.6538421686746988e-06,1.6002785578403842e-09,,,,,,,,,,,,,,,,,,,,,,4.961569041412102e-10
2024-8-23 12:32:38,150.389,194.6,2.0,1.85e-10,,3.865680722891567e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.5596584337349395e-06,1.580052540991032e-09,,,,,,,,,,,,,,,,,,,,,,4.751596234562313e-10
2024-8-23 12:32:38,150.789,194.6,2.0,1.85e-10,,3.93353373493976e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.6538421686746988e-06,1.5095649515354652e-09,,,,,,,,,,,,,,,,,,,,,,4.0467203400066457e-10
2024-8-23 12:32:39,151.189,196.3,2.0,1.86e-10,,4.015075301204819e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.6903620481927713e-06,1.533226515082888e-09,,,,,,,,,,,,,,,,,,,,,,4.1522211234243594e-10
2024-8-23 12:32:39,151.589,196.4,2.0,1.86e-10,,3.816974096385542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.594427108433735e-06,1.5886861355195218e-09,,,,,,,,,,,,,,,,,,,,,,4.699104689434431e-10
2024-8-23 12:32:40,151.989,198.1,2.0,1.86e-10,,3.84125843373494e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.6298530120481929e-06,1.5543629404837394e-09,,,,,,,,,,,,,,,,,,,,,,4.224757887020095e-10
2024-8-23 12:32:40,152.389,198.2,2.0,1.86e-10,,3.939732530120482e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.681175903614458e-06,1.531816740646798e-09,,,,,,,,,,,,,,,,,,,,,,3.991583250294416e-10
2024-8-23 12:32:40,152.787,200.0,2.0,1.87e-10,,3.865680722891567e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.6659572289156628e-06,1.487567374762207e-09,,,,,,,,,,,,,,,,,,,,,,3.410262101035726e-10
2024-8-23 12:32:41,153.189,200.0,2.0,1.87e-10,,3.865680722891567e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.6872951807228916e-06,1.5886861355195218e-09,,,,,,,,,,,,,,,,,,,,,,4.421449708608875e-10
2024-8-23 12:32:41,153.587,200.1,2.0,1.87e-10,,3.96470843373494e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.7275614457831326e-06,1.5206563094483194e-09,,,,,,,,,,,,,,,,,,,,,,3.7334388095405853e-10
2024-8-23 12:32:42,153.987,201.9,2.0,1.88e-10,,3.96470843373494e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.641821686746988e-06,1.5543629404837394e-09,,,,,,,,,,,,,,,,,,,,,,3.931677629482005e-10
2024-8-23 12:32:42,154.387,202.0,2.0,1.88e-10,,3.816974096385542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.6659572289156628e-06,1.5543629404837394e-09,,,,,,,,,,,,,,,,,,,,,,3.923964991125741e-10
2024-8-23 12:32:42,154.786,203.9,2.0,1.88e-10,,3.989822891566265e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.7275614457831326e-06,1.6472919874988676e-09,,,,,,,,,,,,,,,,,,,,,,4.706715332507979e-10
2024-8-23 12:32:43,155.186,203.9,2.0,1.88e-10,,3.890242168674699e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.6903620481927713e-06,1.5290198387535104e-09,,,,,,,,,,,,,,,,,,,,,,3.523993845054407e-10
2024-8-23 12:32:43,155.587,203.9,2.0,1.88e-10,,3.921114457831325e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.7291126506024097e-06,1.5657492752966756e-09,,,,,,,,,,,,,,,,,,,,,,3.891288210486059e-10
2024-8-23 12:32:44,155.986,205.7,2.0,1.89e-10,,4.06599578313253e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.7026963855421688e-06,1.5543629404837394e-09,,,,,,,,,,,,,,,,,,,,,,3.6385973719439186e-10
2024-8-23 12:32:44,156.385,205.8,2.0,1.89e-10,,4.04046686746988e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.7150807228915664e-06,1.5543629404837394e-09,,,,,,,,,,,,,,,,,,,,,,3.6308847335876506e-10
2024-8-23 12:32:44,156.785,207.5,2.0,1.89e-10,,4.059577108433736e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.641821686746988e-06,1.4985217184527586e-09,,,,,,,,,,,,,,,,,,,,,,2.94135766122133e-10
2024-8-23 12:32:45,157.186,207.6,2.0,1.89e-10,,4.015075301204819e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.6538421686746988e-06,1.5430654950629586e-09,,,,,,,,,,,,,,,,,,,,,,3.379082788967066e-10
2024-8-23 12:32:45,157.585,209.5,2.0,1.89e-10,,4.04046686746988e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.7275614457831326e-06,1.5543629404837394e-09,,,,,,,,,,,,,,,,,,,,,,3.345517114405828e-10
2024-8-23 12:32:46,158.035,209.6,2.0,1.89e-10,,3.96470843373494e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.749537951807229e-06,1.5886861355195218e-09,,,,,,,,,,,,,,,,,,,,,,3.6810364264073883e-10
2024-8-23 12:32:46,158.435,209.6,2.0,1.89e-10,,4.143415060240964e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.6538421686746988e-06,1.5206563094483194e-09,,,,,,,,,,,,,,,,,,,,,,3.0007381656953645e-10
2024-8-23 12:32:47,158.835,211.3,2.0,1.89e-10,,4.06599578313253e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.8430331325301203e-06,1.531816740646798e-09,,,,,,,,,,,,,,,,,,,,,,2.9812276256236327e-10
2024-8-23 12:32:47,159.235,211.7,2.0,1.89e-10,,3.93353373493976e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.8038855421686748e-06,1.487567374762207e-09,,,,,,,,,,,,,,,,,,,,,,2.5078834133526634e-10
2024-8-23 12:32:47,159.687,213.4,2.0,1.89e-10,,3.989822891566265e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.8038855421686748e-06,1.4848395461545427e-09,,,,,,,,,,,,,,,,,,,,,,2.3494902752195064e-10
2024-8-23 12:32:48,160.083,213.4,2.0,1.89e-10,,4.015075301204819e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.7275614457831326e-06,1.5543629404837394e-09,,,,,,,,,,,,,,,,,,,,,,3.044724218511474e-10
2024-8-23 12:32:48,160.483,215.1,2.0,1.89e-10,,3.939732530120482e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.7150807228915664e-06,1.5206563094483194e-09,,,,,,,,,,,,,,,,,,,,,,2.576543056100762e-10
2024-8-23 12:32:49,160.883,215.1,2.0,1.89e-10,,3.989822891566265e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.7150807228915664e-06,1.5206563094483194e-09,,,,,,,,,,,,,,,,,,,,,,2.576543056100762e-10
2024-8-23 12:32:49,161.283,215.2,2.0,1.89e-10,,4.06599578313253e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.7275614457831326e-06,1.44573670622339e-09,,,,,,,,,,,,,,,,,,,,,,1.8196343854952006e-10
2024-8-23 12:32:49,161.682,216.9,2.0,1.89e-10,,4.06599578313253e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.9097698795180725e-06,1.6119179726424496e-09,,,,,,,,,,,,,,,,,,,,,,3.350332197629283e-10
2024-8-23 12:32:50,162.082,217.0,2.0,1.89e-10,,3.939732530120482e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.781343373493976e-06,1.5095649515354652e-09,,,,,,,,,,,,,,,,,,,,,,2.3190893482031734e-10
2024-8-23 12:32:50,162.482,218.7,2.0,1.89e-10,,4.136891566265061e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.7909903614457832e-06,1.5290198387535104e-09,,,,,,,,,,,,,,,,,,,,,,2.3825233683271133e-10
2024-8-23 12:32:51,162.882,218.8,2.0,1.89e-10,,3.939732530120482e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.8038855421686748e-06,1.531816740646798e-09,,,,,,,,,,,,,,,,,,,,,,2.402779748903722e-10
2024-8-23 12:32:51,163.332,220.7,2.0,1.9e-10,,3.93353373493976e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.7527186746987951e-06,1.5430654950629586e-09,,,,,,,,,,,,,,,,,,,,,,2.368727164296285e-10
2024-8-23 12:32:51,163.731,220.7,2.0,1.9e-10,,3.989822891566265e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.749537951807229e-06,1.531816740646798e-09,,,,,,,,,,,,,,,,,,,,,,2.2562396201346778e-10
2024-8-23 12:32:52,164.131,220.8,2.0,1.9e-10,,4.169449397590361e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.8562439759036144e-06,1.6002785578403842e-09,,,,,,,,,,,,,,,,,,,,,,2.933145153714275e-10
2024-8-23 12:32:52,164.531,222.8,2.0,1.9e-10,,4.06599578313253e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.8299186746987952e-06,1.5430654950629586e-09,,,,,,,,,,,,,,,,,,,,,,2.2067617588147088e-10
2024-8-23 12:32:53,164.986,222.9,2.0,1.9e-10,,4.059577108433736e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.8168777108433733e-06,1.4985217184527586e-09,,,,,,,,,,,,,,,,,,,,,,1.7536113543564428e-10
2024-8-23 12:32:53,165.382,224.8,2.0,1.9e-10,,4.06599578313253e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.7909903614457832e-06,1.5206563094483194e-09,,,,,,,,,,,,,,,,,,,,,,1.8284171355430072e-10
2024-8-23 12:32:54,165.83,224.9,2.0,1.9e-10,,4.04046686746988e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.8695036144578315e-06,1.6119179726424496e-09,,,,,,,,,,,,,,,,,,,,,,2.7333211291280425e-10
2024-8-23 12:32:54,166.23,226.5,2.0,1.9e-10,,4.06599578313253e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.8562439759036144e-06,1.476661722076275e-09,,,,,,,,,,,,,,,,,,,,,,1.2573564097660504e-10
2024-8-23 12:32:54,166.63,226.5,2.0,1.89e-10,,4.123919277108434e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.7909903614457832e-06,1.5095649515354652e-09,,,,,,,,,,,,,,,,,,,,,,1.5863887043579526e-10
2024-8-23 12:32:55,167.032,226.6,2.0,1.89e-10,,4.015075301204819e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.8299186746987952e-06,1.531816740646798e-09,,,,,,,,,,,,,,,,,,,,,,1.8011939571150136e-10
2024-8-23 12:32:55,167.429,228.3,2.0,1.89e-10,,4.015075301204819e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.8529403614457835e-06,1.5515320681221125e-09,,,,,,,,,,,,,,,,,,,,,,1.867232379811645e-10
2024-8-23 12:32:56,167.879,228.3,2.0,1.88e-10,,4.06599578313253e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.8562439759036144e-06,1.4443954388984513e-09,,,,,,,,,,,,,,,,,,,,,,7.95866087575033e-11
2024-8-23 12:32:56,168.279,229.9,2.0,1.88e-10,,4.059577108433736e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.923321686746988e-06,1.5543629404837394e-09,,,,,,,,,,,,,,,,,,,,,,1.772138889727668e-10
2024-8-23 12:32:56,168.678,230.0,2.0,1.89e-10,,4.06599578313253e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.8529403614457835e-06,1.476661722076275e-09,,,,,,,,,,,,,,,,,,,,,,9.874140672967578e-11
2024-8-23 12:32:57,169.079,231.8,2.0,1.89e-10,,4.143415060240964e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.9506686746987957e-06,1.531816740646798e-09,,,,,,,,,,,,,,,,,,,,,,1.4001367625892066e-10
2024-8-23 12:32:57,169.478,231.8,2.0,1.9e-10,,4.195670481927712e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.9506686746987957e-06,1.580052540991032e-09,,,,,,,,,,,,,,,,,,,,,,1.882494766031547e-10
2024-8-23 12:32:58,169.878,231.9,2.0,1.9e-10,,4.136891566265061e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.978307831325301e-06,1.487567374762207e-09,,,,,,,,,,,,,,,,,,,,,,9.49930465387033e-11
2024-8-23 12:32:58,170.277,233.8,2.0,1.91e-10,,4.195670481927712e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.964439156626506e-06,1.5657492752966756e-09,,,,,,,,,,,,,,,,,,,,,,1.585209341962674e-10
2024-8-23 12:32:58,170.727,234.2,2.0,1.91e-10,,4.169449397590361e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.0917578313253014e-06,1.5657492752966756e-09,,,,,,,,,,,,,,,,,,,,,,1.5543587885376144e-10
2024-8-23 12:32:59,171.127,235.9,2.0,1.91e-10,,4.268517469879518e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.978307831325301e-06,1.5886861355195218e-09,,,,,,,,,,,,,,,,,,,,,,1.6526125387095617e-10
2024-8-23 12:32:59,171.526,236.0,2.0,1.91e-10,,4.169449397590361e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.964439156626506e-06,1.5886861355195218e-09,,,,,,,,,,,,,,,,,,,,,,1.6448999003532958e-10
2024-8-23 12:33:0,171.926,236.0,2.0,1.9e-10,,4.136891566265061e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.89626686746988e-06,1.5206563094483194e-09,,,,,,,,,,,,,,,,,,,,,,9.64601639641272e-11
2024-8-23 12:33:0,172.326,237.8,2.0,1.9e-10,,4.143415060240964e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.992224096385542e-06,1.531816740646798e-09,,,,,,,,,,,,,,,,,,,,,,9.373784612132764e-11
2024-8-23 12:33:0,172.775,238.2,2.0,1.9e-10,,4.06599578313253e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.034436144578313e-06,1.531816740646798e-09,,,,,,,,,,,,,,,,,,,,,,9.065279077882168e-11
2024-8-23 12:33:1,173.176,239.5,2.0,1.9e-10,,4.248528313253012e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.0062132530120483e-06,1.531816740646798e-09,,,,,,,,,,,,,,,,,,,,,,8.06263609156764e-11
2024-8-23 12:33:1,173.625,239.6,2.0,1.9e-10,,4.275164457831326e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.0629512048192774e-06,1.531816740646798e-09,,,,,,,,,,,,,,,,,,,,,,7.985509708005002e-11
2024-8-23 12:33:2,174.025,241.4,2.0,1.9e-10,,4.143415060240964e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.020301204819277e-06,1.465844392608026e-09,,,,,,,,,,,,,,,,,,,,,,0.0
2024-8-23 12:33:2,174.475,241.4,2.0,1.9e-10,,4.335577108433735e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.0062132530120483e-06,1.5290198387535104e-09,,,,,,,,,,,,,,,,,,,,,,6.317544614548453e-11
2024-8-23 12:33:3,174.875,243.1,2.0,1.9e-10,,4.195670481927712e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.165039156626506e-06,1.6472919874988676e-09,,,,,,,,,,,,,,,,,,,,,,1.6833610968519047e-10
2024-8-23 12:33:3,175.325,243.2,2.0,1.9e-10,,4.349103012048193e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.0629512048192774e-06,1.487567374762207e-09,,,,,,,,,,,,,,,,,,,,,,7.840233112903195e-12
2024-8-23 12:33:3,175.724,243.2,2.0,1.91e-10,,4.225346987951808e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.0167789156626506e-06,1.4985217184527586e-09,,,,,,,,,,,,,,,,,,,,,,1.879457680345485e-11
2024-8-23 12:33:4,176.125,245.0,2.0,1.91e-10,,4.215452409638555e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.1613343373493976e-06,1.6002785578403842e-09,,,,,,,,,,,,,,,,,,,,,,1.0666866714980266e-10
2024-8-23 12:33:4,176.524,245.1,2.0,1.91e-10,,4.136891566265061e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.0629512048192774e-06,1.5430654950629586e-09,,,,,,,,,,,,,,,,,,,,,,4.868434053675045e-11
2024-8-23 12:33:5,176.924,247.0,2.0,1.92e-10,,4.301939156626507e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.1502475903614457e-06,1.5886861355195218e-09,,,,,,,,,,,,,,,,,,,,,,7.965096811640925e-11
2024-8-23 12:33:5,177.323,247.1,2.0,1.92e-10,,4.222030120481928e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.0917578313253014e-06,1.531816740646798e-09,,,,,,,,,,,,,,,,,,,,,,2.2010309408058744e-11
2024-8-23 12:33:5,177.723,248.9,2.0,1.92e-10,,4.301939156626507e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.1355024096385543e-06,1.4957769046109248e-09,,,,,,,,,,,,,,,,,,,,,,-2.7912275669092192e-11
2024-8-23 12:33:6,178.123,248.9,2.0,1.92e-10,,4.383093975903615e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.120856626506024e-06,1.5543629404837394e-09,,,,,,,,,,,,,,,,,,,,,,3.0673760203722444e-11
